Gene,Target,Evidence,FileLayer
LOC_Os01g07120,LOC_Os03g48260,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g11360,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g24600,motif,merged
LOC_Os01g07120,LOC_Os08g02590,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g05090,motif,merged
LOC_Os01g07120,LOC_Os03g35540,motif,merged
LOC_Os01g07120,LOC_Os03g62110,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g09990,motif,merged
LOC_Os01g07120,LOC_Os03g47574,motif,merged
LOC_Os01g07120,LOC_Os01g35430,motif,merged
LOC_Os01g07120,LOC_Os04g18640,motif,merged
LOC_Os01g07120,LOC_Os06g08710,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g42040,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g53280,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g59990,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g43890,motif,merged
LOC_Os01g07120,LOC_Os09g26610,motif,merged
LOC_Os01g07120,LOC_Os01g47710,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g42210,motif,merged
LOC_Os01g07120,LOC_Os07g46620,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g21585,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g30060,motif,merged
LOC_Os01g07120,LOC_Os01g63050,motif,merged
LOC_Os01g07120,LOC_Os07g32774,motif,merged
LOC_Os01g07120,LOC_Os01g48370,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g19050,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g40800,motif,merged
LOC_Os01g07120,LOC_Os08g11920,motif,merged
LOC_Os01g07120,LOC_Os12g01390,motif,merged
LOC_Os01g07120,LOC_Os03g36600,motif,merged
LOC_Os01g07120,LOC_Os06g13990,motif,merged
LOC_Os01g07120,LOC_Os08g41000,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g12130,motif,merged
LOC_Os01g07120,LOC_Os06g30870,motif,merged
LOC_Os01g07120,LOC_Os08g30300,motif,merged
LOC_Os01g07120,LOC_Os02g09230,motif,merged
LOC_Os01g07120,LOC_Os08g32420,motif,merged
LOC_Os01g07120,LOC_Os08g31930,motif,merged
LOC_Os01g07120,LOC_Os03g11220,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g50430,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g08380,motif,merged
LOC_Os01g07120,LOC_Os03g50010,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g41210,motif,merged
LOC_Os01g07120,LOC_Os03g18510,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os05g38850,motif,merged
LOC_Os01g07120,LOC_Os09g13450,motif,merged
LOC_Os01g07120,LOC_Os04g41100,motif,merged
LOC_Os01g07120,LOC_Os06g23770,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os09g09430,motif,merged
LOC_Os01g07120,LOC_Os10g27450,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g23970,motif,merged
LOC_Os01g07120,LOC_Os06g33460,motif,merged
LOC_Os01g07120,LOC_Os04g49280,motif,merged
LOC_Os01g07120,LOC_Os08g01900,motif,merged
LOC_Os01g07120,LOC_Os08g31590,motif,merged
LOC_Os01g07120,LOC_Os01g08180,motif,merged
LOC_Os01g07120,LOC_Os06g46090,motif,merged
LOC_Os01g07120,LOC_Os11g02650,motif,merged
LOC_Os01g07120,LOC_Os12g08980,motif,merged
LOC_Os01g07120,LOC_Os01g29710,motif,merged
LOC_Os01g07120,LOC_Os05g07030,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g42730,motif,merged
LOC_Os01g07120,LOC_Os09g33559,motif,merged
LOC_Os01g07120,LOC_Os12g19710,motif,merged
LOC_Os01g07120,LOC_Os10g25260,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os05g49490,motif,merged
LOC_Os01g07120,LOC_Os01g16910,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g29390,motif,merged
LOC_Os01g07120,LOC_Os02g40440,motif,merged
LOC_Os01g07120,LOC_Os03g21710,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g12960,motif,merged
LOC_Os01g07120,LOC_Os03g57080,motif,merged
LOC_Os01g07120,LOC_Os07g18420,motif,merged
LOC_Os01g07120,LOC_Os06g16170,motif,merged
LOC_Os01g07120,LOC_Os07g36670,motif,merged
LOC_Os01g07120,LOC_Os06g10800,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g21450,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g09810,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g38230,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g61330,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g02020,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g23810,motif,merged
LOC_Os01g07120,LOC_Os05g35080,motif,merged
LOC_Os01g07120,LOC_Os02g34960,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g39270,motif,merged
LOC_Os01g07120,LOC_Os09g10140,motif,merged
LOC_Os01g07120,LOC_Os08g35870,motif,merged
LOC_Os01g07120,LOC_Os02g33600,motif,merged
LOC_Os01g07120,LOC_Os09g24520,motif,merged
LOC_Os01g07120,LOC_Os04g04180,motif,merged
LOC_Os01g07120,LOC_Os06g04734,motif,merged
LOC_Os01g07120,LOC_Os11g42800,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g21290,motif,merged
LOC_Os01g07120,LOC_Os01g14110,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g01500,motif,merged
LOC_Os01g07120,LOC_Os04g04290,motif,merged
LOC_Os01g07120,LOC_Os12g13810,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g08490,motif,merged
LOC_Os01g07120,LOC_Os05g12500,motif,merged
LOC_Os01g07120,LOC_Os07g10720,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os10g05900,motif,merged
LOC_Os01g07120,LOC_Os07g01240,motif,merged
LOC_Os01g07120,LOC_Os01g55580,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g35640,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g37680,motif,merged
LOC_Os01g07120,LOC_Os01g53294,motif,merged
LOC_Os01g07120,LOC_Os01g74000,motif,merged
LOC_Os01g07120,LOC_Os02g48160,motif,merged
LOC_Os01g07120,LOC_Os03g10190,motif,merged
LOC_Os01g07120,LOC_Os11g20760,motif,merged
LOC_Os01g07120,LOC_Os03g39700,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os04g31270,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g33759,motif,merged
LOC_Os01g07120,LOC_Os08g15170,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g12090,motif,merged
LOC_Os01g07120,LOC_Os05g40220,motif,merged
LOC_Os01g07120,LOC_Os12g42450,motif,merged
LOC_Os01g07120,LOC_Os03g62110,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g25940,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g59060,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g27060,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g15060,motif,merged
LOC_Os01g07120,LOC_Os04g30070,motif,merged
LOC_Os01g07120,LOC_Os03g62920,motif,merged
LOC_Os01g07120,LOC_Os01g22309,motif,merged
LOC_Os01g07120,LOC_Os01g16354,motif,merged
LOC_Os01g07120,LOC_Os02g34790,motif,merged
LOC_Os01g07120,LOC_Os07g40930,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g10600,motif,merged
LOC_Os01g07120,LOC_Os09g28610,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g36440,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g12950,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g54784,motif,merged
LOC_Os01g07120,LOC_Os09g35670,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g06710,motif,merged
LOC_Os01g07120,LOC_Os08g27678,motif,merged
LOC_Os01g07120,LOC_Os02g55990,motif,merged
LOC_Os01g07120,LOC_Os02g39100,motif,merged
LOC_Os01g07120,LOC_Os04g55700,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g70050,motif,merged
LOC_Os01g07120,LOC_Os08g08460,motif,merged
LOC_Os01g07120,LOC_Os11g35900,motif,merged
LOC_Os01g07120,LOC_Os04g58310,motif,merged
LOC_Os01g07120,LOC_Os01g73690,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g07600,motif,merged
LOC_Os01g07120,LOC_Os03g28060,motif,merged
LOC_Os01g07120,LOC_Os12g05370,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g30660,motif,merged
LOC_Os01g07120,LOC_Os11g40740,motif,merged
LOC_Os01g07120,LOC_Os01g22220,motif,merged
LOC_Os01g07120,LOC_Os03g06610,motif,merged
LOC_Os01g07120,LOC_Os08g11760,motif,merged
LOC_Os01g07120,LOC_Os12g09600,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g41000,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g60800,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g34210,motif,merged
LOC_Os01g07120,LOC_Os12g06335,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g43510,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g44740,motif,merged
LOC_Os01g07120,LOC_Os08g26280,motif,merged
LOC_Os01g07120,LOC_Os11g06330,motif,merged
LOC_Os01g07120,LOC_Os12g05230,motif,merged
LOC_Os01g07120,LOC_Os03g16600,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g32280,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g24910,motif,merged
LOC_Os01g07120,LOC_Os06g04840,motif,merged
LOC_Os01g07120,LOC_Os11g13850,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g39174,motif,merged
LOC_Os01g07120,LOC_Os01g41920,motif,merged
LOC_Os01g07120,LOC_Os10g39932,motif,merged
LOC_Os01g07120,LOC_Os11g34450,motif,merged
LOC_Os01g07120,LOC_Os07g41970,motif,merged
LOC_Os01g07120,LOC_Os08g39730,motif,merged
LOC_Os01g07120,LOC_Os01g39590,motif,merged
LOC_Os01g07120,LOC_Os11g09190,motif,merged
LOC_Os01g07120,LOC_Os06g35730,motif,merged
LOC_Os01g07120,LOC_Os02g35500,motif,merged
LOC_Os01g07120,LOC_Os04g46260,motif,merged
LOC_Os01g07120,LOC_Os10g36510,motif,merged
LOC_Os01g07120,LOC_Os04g56960,motif,merged
LOC_Os01g07120,LOC_Os03g25010,motif,merged
LOC_Os01g07120,LOC_Os06g38400,motif,merged
LOC_Os01g07120,LOC_Os02g19150,motif,merged
LOC_Os01g07120,LOC_Os10g33620,motif,merged
LOC_Os01g07120,LOC_Os02g35730,motif,merged
LOC_Os01g07120,LOC_Os09g31990,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g07030,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g41220,motif,merged
LOC_Os01g07120,LOC_Os09g28920,motif,merged
LOC_Os01g07120,LOC_Os03g30092,motif,merged
LOC_Os01g07120,LOC_Os04g32900,motif,merged
LOC_Os01g07120,LOC_Os07g30210,motif,merged
LOC_Os01g07120,LOC_Os01g16910,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g36419,motif,merged
LOC_Os01g07120,LOC_Os03g21710,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g24080,motif,merged
LOC_Os01g07120,LOC_Os06g41030,motif,merged
LOC_Os01g07120,LOC_Os04g31840,motif,merged
LOC_Os01g07120,LOC_Os12g19760,motif,merged
LOC_Os01g07120,LOC_Os08g08630,motif,merged
LOC_Os01g07120,LOC_Os06g31520,motif,merged
LOC_Os01g07120,LOC_Os04g31530,motif,merged
LOC_Os01g07120,LOC_Os03g21340,motif,merged
LOC_Os01g07120,LOC_Os05g19040,motif,merged
LOC_Os01g07120,LOC_Os11g08980,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g36660,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os02g42210,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g24180,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g25440,motif,merged
LOC_Os01g07120,LOC_Os01g20930,motif,merged
LOC_Os01g07120,LOC_Os04g40850,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g12970,motif,merged
LOC_Os01g07120,LOC_Os03g05680,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g37010,motif,merged
LOC_Os01g07120,LOC_Os10g28550,motif,merged
LOC_Os01g07120,LOC_Os07g18330,motif,merged
LOC_Os01g07120,LOC_Os11g15250,motif,merged
LOC_Os01g07120,LOC_Os04g24294,motif,merged
LOC_Os01g07120,LOC_Os08g09350,motif,merged
LOC_Os01g07120,LOC_Os03g30040,motif,merged
LOC_Os01g07120,LOC_Os03g02230,motif,merged
LOC_Os01g07120,LOC_Os02g56219,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g21140,motif,merged
LOC_Os01g07120,LOC_Os03g40800,motif,merged
LOC_Os01g07120,LOC_Os12g40470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g02480,motif,merged
LOC_Os01g07120,LOC_Os08g06100,motif,merged
LOC_Os01g07120,LOC_Os01g43880,motif,merged
LOC_Os01g07120,LOC_Os02g37290,motif,merged
LOC_Os01g07120,LOC_Os12g39610,motif,merged
LOC_Os01g07120,LOC_Os10g31520,motif,merged
LOC_Os01g07120,LOC_Os12g19570,motif,merged
LOC_Os01g07120,LOC_Os07g12570,motif,merged
LOC_Os01g07120,LOC_Os11g15130,motif,merged
LOC_Os01g07120,LOC_Os04g52090,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g27570,motif,merged
LOC_Os01g07120,LOC_Os03g04820,motif,merged
LOC_Os01g07120,LOC_Os10g37850,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g13280,motif,merged
LOC_Os01g07120,LOC_Os12g39070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g01260,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g07730,motif,merged
LOC_Os01g07120,LOC_Os09g27040,motif,merged
LOC_Os01g07120,ChrUn.fgenesh.gene.86,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g14300,motif,merged
LOC_Os01g07120,LOC_Os11g07620,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g74330,motif,merged
LOC_Os01g07120,LOC_Os02g02240,motif,merged
LOC_Os01g07120,LOC_Os06g32220,motif,merged
LOC_Os01g07120,LOC_Os02g09670,motif,merged
LOC_Os01g07120,LOC_Os01g68970,motif,merged
LOC_Os01g07120,LOC_Os08g09100,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g54240,motif,merged
LOC_Os01g07120,LOC_Os01g68070,motif,merged
LOC_Os01g07120,LOC_Os07g40930,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g64920,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g31490,motif,merged
LOC_Os01g07120,LOC_Os09g28610,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g09410,motif,merged
LOC_Os01g07120,LOC_Os11g23080,motif,merged
LOC_Os01g07120,LOC_Os07g16330,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g33790,motif,merged
LOC_Os01g07120,LOC_Os06g21130,motif,merged
LOC_Os01g07120,LOC_Os06g17610,motif,merged
LOC_Os01g07120,LOC_Os09g16610,motif,merged
LOC_Os01g07120,LOC_Os10g38850,motif,merged
LOC_Os01g07120,LOC_Os02g41450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g34350,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g34970,motif,merged
LOC_Os01g07120,LOC_Os07g45280,motif,merged
LOC_Os01g07120,LOC_Os04g07690,motif,merged
LOC_Os01g07120,LOC_Os07g46150,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g33700,motif,merged
LOC_Os01g07120,LOC_Os07g03377,motif,merged
LOC_Os01g07120,LOC_Os02g07930,motif,merged
LOC_Os01g07120,LOC_Os03g59550,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g40860,motif,merged
LOC_Os01g07120,LOC_Os04g41030,motif,merged
LOC_Os01g07120,LOC_Os05g43130,motif,merged
LOC_Os01g07120,LOC_Os12g13720,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g06870,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g02160,motif,merged
LOC_Os01g07120,LOC_Os01g53720,motif,merged
LOC_Os01g07120,LOC_Os05g41530,motif,merged
LOC_Os01g07120,LOC_Os02g47730,motif,merged
LOC_Os01g07120,LOC_Os09g28380,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g43070,motif,merged
LOC_Os01g07120,LOC_Os07g08260,motif,merged
LOC_Os01g07120,LOC_Os07g28590,motif,merged
LOC_Os01g07120,LOC_Os03g11220,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g23190,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g24320,motif,merged
LOC_Os01g07120,LOC_Os05g05220,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g11620,motif,merged
LOC_Os01g07120,LOC_Os08g09900,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g17300,motif,merged
LOC_Os01g07120,LOC_Os03g32090,motif,merged
LOC_Os01g07120,LOC_Os06g43160,motif,merged
LOC_Os01g07120,LOC_Os09g20820,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g51200,motif,merged
LOC_Os01g07120,LOC_Os04g17280,motif,merged
LOC_Os01g07120,LOC_Os06g16950,motif,merged
LOC_Os01g07120,LOC_Os08g27070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g23370,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g07090,motif,merged
LOC_Os01g07120,LOC_Os07g14680,motif,merged
LOC_Os01g07120,LOC_Os07g43060,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g14170,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g36110,motif,merged
LOC_Os01g07120,LOC_Os12g34380,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g37520,motif,merged
LOC_Os01g07120,LOC_Os05g46280,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g52080,motif,merged
LOC_Os01g07120,LOC_Os05g40890,motif,merged
LOC_Os01g07120,LOC_Os11g07350,motif,merged
LOC_Os01g07120,LOC_Os07g26390,motif,merged
LOC_Os01g07120,LOC_Os01g35990,motif,merged
LOC_Os01g07120,LOC_Os02g47140,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g33850,motif,merged
LOC_Os01g07120,LOC_Os08g06160,motif,merged
LOC_Os01g07120,LOC_Os06g49810,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g17130,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g34796,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g42200,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g11390,motif,merged
LOC_Os01g07120,LOC_Os02g27450,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g05440,motif,merged
LOC_Os01g07120,LOC_Os06g06410,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g41260,motif,merged
LOC_Os01g07120,LOC_Os12g19600,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g38230,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g07110,motif,merged
LOC_Os01g07120,LOC_Os07g30480,motif,merged
LOC_Os01g07120,LOC_Os01g08510,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g05680,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g02840,motif,merged
LOC_Os01g07120,LOC_Os05g47720,motif,merged
LOC_Os01g07120,LOC_Os11g05240,motif,merged
LOC_Os01g07120,LOC_Os01g09130,motif,merged
LOC_Os01g07120,LOC_Os10g12330,motif,merged
LOC_Os01g07120,LOC_Os06g03370,motif,merged
LOC_Os01g07120,LOC_Os06g20090,motif,merged
LOC_Os01g07120,LOC_Os07g42610,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g36830,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g06070,motif,merged
LOC_Os01g07120,LOC_Os08g13610,motif,merged
LOC_Os01g07120,LOC_Os05g05310,motif,merged
LOC_Os01g07120,LOC_Os02g43570,motif,merged
LOC_Os01g07120,LOC_Os02g18220,motif,merged
LOC_Os01g07120,LOC_Os11g25740,motif,merged
LOC_Os01g07120,LOC_Os06g50460,motif,merged
LOC_Os01g07120,LOC_Os03g01960,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g04460,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g58410,motif,merged
LOC_Os01g07120,LOC_Os08g08980,motif,merged
LOC_Os01g07120,LOC_Os04g57490,motif,merged
LOC_Os01g07120,LOC_Os01g66000,motif,merged
LOC_Os01g07120,LOC_Os11g06860,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g17920,motif,merged
LOC_Os01g07120,LOC_Os02g57510,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g35640,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g04940,motif,merged
LOC_Os01g07120,LOC_Os01g55260,motif,merged
LOC_Os01g07120,LOC_Os10g12380,motif,merged
LOC_Os01g07120,LOC_Os08g17950,motif,merged
LOC_Os01g07120,LOC_Os10g25620,motif,merged
LOC_Os01g07120,LOC_Os01g62730,motif,merged
LOC_Os01g07120,LOC_Os07g03120,motif,merged
LOC_Os01g07120,LOC_Os07g20260,motif,merged
LOC_Os01g07120,LOC_Os10g03610,motif,merged
LOC_Os01g07120,LOC_Os11g42310,motif,merged
LOC_Os01g07120,LOC_Os08g03530,motif,merged
LOC_Os01g07120,LOC_Os10g34902,motif,merged
LOC_Os01g07120,LOC_Os05g15400,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os09g21689,motif,merged
LOC_Os01g07120,LOC_Os12g37090,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os04g52800,motif,merged
LOC_Os01g07120,LOC_Os08g01510,motif,merged
LOC_Os01g07120,LOC_Os08g05300,motif,merged
LOC_Os01g07120,LOC_Os10g22869,motif,merged
LOC_Os01g07120,LOC_Os05g12060,motif,merged
LOC_Os01g07120,LOC_Os05g12370,motif,merged
LOC_Os01g07120,LOC_Os02g24134,motif,merged
LOC_Os01g07120,LOC_Os09g08810,motif,merged
LOC_Os01g07120,LOC_Os06g07660,motif,merged
LOC_Os01g07120,LOC_Os08g05270,motif,merged
LOC_Os01g07120,LOC_Os08g33120,motif,merged
LOC_Os01g07120,LOC_Os03g44300,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g49030,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g46090,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g15400,motif,merged
LOC_Os01g07120,LOC_Os06g51370,motif,merged
LOC_Os01g07120,LOC_Os03g03900,motif,merged
LOC_Os01g07120,LOC_Os05g28020,motif,merged
LOC_Os01g07120,LOC_Os07g10370,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g08120,motif,merged
LOC_Os01g07120,LOC_Os06g15520,motif,merged
LOC_Os01g07120,LOC_Os08g29900,motif,merged
LOC_Os01g07120,LOC_Os08g07020,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g04570,motif,merged
LOC_Os01g07120,LOC_Os11g06530,motif,merged
LOC_Os01g07120,LOC_Os01g73690,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g49770,motif,merged
LOC_Os01g07120,LOC_Os11g42850,motif,merged
LOC_Os01g07120,LOC_Os07g12590,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g05980,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g38880,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os05g02010,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g05600,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g28400,motif,merged
LOC_Os01g07120,LOC_Os12g38610,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g32150,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g08120,motif,merged
LOC_Os01g07120,LOC_Os09g26910,motif,merged
LOC_Os01g07120,LOC_Os01g12460,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g45480,motif,merged
LOC_Os01g07120,LOC_Os04g43700,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g34910,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g06510,motif,merged
LOC_Os01g07120,LOC_Os03g30050,motif,merged
LOC_Os01g07120,LOC_Os04g34220,motif,merged
LOC_Os01g07120,LOC_Os10g32740,motif,merged
LOC_Os01g07120,LOC_Os01g40820,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os08g12960,motif,merged
LOC_Os01g07120,LOC_Os07g17070,motif,merged
LOC_Os01g07120,LOC_Os03g22740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g05850,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g12120,motif,merged
LOC_Os01g07120,LOC_Os01g16320,motif,merged
LOC_Os01g07120,LOC_Os08g05280,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g57854,motif,merged
LOC_Os01g07120,LOC_Os10g12650,motif,merged
LOC_Os01g07120,LOC_Os06g38250,motif,merged
LOC_Os01g07120,LOC_Os03g09920,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g04195,motif,merged
LOC_Os01g07120,LOC_Os10g37670,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g34980,motif,merged
LOC_Os01g07120,LOC_Os03g19980,motif,merged
LOC_Os01g07120,LOC_Os05g32070,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g45880,motif,merged
LOC_Os01g07120,LOC_Os07g28760,motif,merged
LOC_Os01g07120,LOC_Os04g07090,motif,merged
LOC_Os01g07120,LOC_Os06g41580,motif,merged
LOC_Os01g07120,LOC_Os04g10890,motif,merged
LOC_Os01g07120,LOC_Os01g68810,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g58750,motif,merged
LOC_Os01g07120,LOC_Os05g05320,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g07480,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g46280,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g03810,motif,merged
LOC_Os01g07120,LOC_Os11g42110,motif,merged
LOC_Os01g07120,LOC_Os05g30820,motif,merged
LOC_Os01g07120,LOC_Os06g49810,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g27880,motif,merged
LOC_Os01g07120,LOC_Os02g35590,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g02240,motif,merged
LOC_Os01g07120,LOC_Os02g04690,motif,merged
LOC_Os01g07120,LOC_Os12g19600,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g34950,motif_CE,motif_CE
